Order ID,Order Date,Customer ID,Customer Name,City,State,Country,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Order Priority
IN-2013-78809,1/22/2013,AG-10900,Arthur Gainer,Pune,Maharashtra,India,OFF-FA-10000549,Office Supplies,Fasteners,"Advantus Staples, Metal",? 21.96,2,? 2.58,High
IN-2014-71928,3/4/2014,AC-10615,Ann Chong,Ajmer,Rajasthan,India,OFF-ST-10000268,Office Supplies,Storage,"Smead Box, Blue",? 75.39,7,? 21.00,Medium
IN-2012-66580,5/24/2012,JH-16180,Justin Hirsh,Kalyan,Maharashtra,India,OFF-BI-10003588,Office Supplies,Binders,"Ibico Binder, Economy",? 15.48,1,? 3.87,Critical
IN-2011-45993,10/14/2011,LR-17035,Lisa Ryan,Agra,Uttar Pradesh,India,OFF-LA-10004894,Office Supplies,Labels,"Hon Shipping Labels, Alphabetical",? 44.76,4,? 20.04,High
IN-2011-78823,9/15/2011,ME-17725,Max Engle,Raipur,Rajasthan,India,OFF-FA-10003218,Office Supplies,Fasteners,"Advantus Push Pins, Assorted Sizes",? 35.64,3,? 14.58,Medium
IN-2014-10377,7/8/2014,BD-11725,Bruce Degenhardt,Chennai,Tamil Nadu,India,OFF-SU-10002362,Office Supplies,Supplies,"Acme Ruler, Serrated",? 67.05,5,? 18.00,Medium
IN-2014-73762,10/13/2014,BF-11005,Barry Franz,Chandigarh,Chandigarh,India,OFF-LA-10002596,Office Supplies,Labels,"Harbour Creations Round Labels, Laser Printer Compatible",? 20.25,3,? 5.67,High
IN-2014-71256,5/1/2014,NM-18445,Nathan Mautz,Guwahati,Assam,India,OFF-FA-10001297,Office Supplies,Fasteners,"OIC Staples, 12 Pack",? 43.08,4,? 8.16,Medium
IN-2013-31825,12/7/2013,JK-15325,Jason Klamczynski,Bangalore,Karnataka,India,OFF-AR-10003446,Office Supplies,Art,"BIC Highlighters, Water Color",? 66.33,3,? 0.00,Medium
IN-2013-61127,12/21/2013,KB-16585,Ken Black,Puducherry,Puducherry,India,OFF-ST-10001694,Office Supplies,Storage,"Smead Folders, Blue",? 34.98,2,? 11.16,Medium
IN-2014-49675,3/1/2014,LB-16795,Laurel Beltran,Ratlam,Madhya Pradesh,India,OFF-BI-10001200,Office Supplies,Binders,"Avery Binder, Durable",? 28.80,2,? 1.98,Medium
IN-2013-79390,5/7/2013,SC-20695,Steve Chapman,Mysore,Karnataka,India,OFF-FA-10003838,Office Supplies,Fasteners,"Stockwell Rubber Bands, Assorted Sizes",? 67.95,5,? 12.15,Medium
IN-2012-27583,2/24/2012,DL-13330,Denise Leinenbach,Nagpur,Maharashtra,India,FUR-FU-10004464,Furniture,Furnishings,"Deflect-O Clock, Durable",? 94.68,2,? 1.86,Medium
IN-2014-75785,3/20/2014,KW-16570,Kelly Williams,Meerut,Uttar Pradesh,India,OFF-EN-10000224,Office Supplies,Envelopes,"Cameo Clasp Envelope, Recycled",? 41.55,5,? 8.25,Medium
IN-2014-55191,12/23/2014,AA-10315,Alex Avila,Chennai,Tamil Nadu,India,OFF-BI-10004700,Office Supplies,Binders,"Cardinal Binder, Durable",? 45.99,3,? 13.32,Medium
IN-2014-78116,6/12/2014,DL-12925,Daniel Lacy,Kota,Rajasthan,India,OFF-BI-10004700,Office Supplies,Binders,"Cardinal Binder, Durable",? 45.99,3,? 13.32,Medium
IN-2014-19981,4/2/2014,CA-12310,Christine Abelman,Meerut,Uttar Pradesh,India,OFF-FA-10004795,Office Supplies,Fasteners,"Advantus Paper Clips, Assorted Sizes",? 22.80,2,? 0.18,Medium
IN-2014-42808,11/6/2014,PB-18805,Patrick Bzostek,Jhansi,Uttar Pradesh,India,OFF-AR-10002392,Office Supplies,Art,"Binney & Smith Highlighters, Blue",? 33.18,2,? 1.98,Medium
IN-2011-40155,11/14/2011,CL-12700,Craig Leslie,Kulti,West Bengal,India,OFF-ST-10001214,Office Supplies,Storage,"Smead Box, Industrial",? 33.75,3,? 16.47,Medium
IN-2011-78823,9/15/2011,ME-17725,Max Engle,Raipur,Rajasthan,India,OFF-FA-10000577,Office Supplies,Fasteners,"Stockwell Push Pins, 12 Pack",? 26.82,2,? 13.38,Medium
IN-2013-78809,1/22/2013,AG-10900,Arthur Gainer,Pune,Maharashtra,India,OFF-LA-10004114,Office Supplies,Labels,"Avery File Folder Labels, Alphabetical",? 26.82,3,? 7.74,High
IN-2013-28297,5/24/2013,BO-11350,Bill Overfelt,Bangalore,Karnataka,India,OFF-PA-10004613,Office Supplies,Paper,"Green Bar Note Cards, Premium",? 417.06,14,? 45.78,Medium
IN-2011-24986,6/22/2011,GW-14605,Giulietta Weimer,Nagpur,Maharashtra,India,OFF-BI-10000871,Office Supplies,Binders,"Wilson Jones Binder Covers, Recycled",? 23.10,2,? 7.14,Medium
IN-2013-19337,6/12/2013,BW-11200,Ben Wallace,Bokaro,Jharkhand,India,OFF-ST-10003121,Office Supplies,Storage,"Rogers Box, Industrial",? 48.90,2,? 6.84,Medium
IN-2012-40148,11/23/2012,TB-21625,Trudy Brown,Korba,Chhattisgarh,India,FUR-CH-10001797,Furniture,Chairs,"Harbour Creations Bag Chairs, Adjustable",? 64.11,1,? 24.36,Medium
IN-2011-45489,5/31/2011,GH-14425,Gary Hwang,Amritsar,Punjab,India,OFF-FA-10004698,Office Supplies,Fasteners,"Stockwell Staples, Metal",? 31.59,3,? 0.90,Low
IN-2013-19176,6/11/2013,MS-17980,Michael Stewart,Hyderabad,Telangana,India,OFF-PA-10000030,Office Supplies,Paper,"Eaton Parchment Paper, Recycled",? 53.52,4,? 22.92,Medium
IN-2012-22900,8/14/2012,TS-21505,Tony Sayre,Solapur,Maharashtra,India,OFF-LA-10003132,Office Supplies,Labels,"Hon File Folder Labels, Adjustable",? 52.32,8,? 14.64,Medium
IN-2014-23488,11/29/2014,PS-18970,Paul Stevenson,Panihati,West Bengal,India,OFF-FA-10003186,Office Supplies,Fasteners,"Accos Push Pins, Bulk Pack",? 72.60,5,? 23.85,Medium
IN-2012-33708,1/17/2012,JS-15940,Joni Sundaresam,Ujjain,Madhya Pradesh,India,OFF-LA-10000668,Office Supplies,Labels,"Smead Removable Labels, Adjustable",? 21.78,2,? 10.86,Critical
ID-2014-52923,5/5/2014,BD-11635,Brian Derr,Mumbai,Maharashtra,India,OFF-LA-10001803,Office Supplies,Labels,"Avery Legal Exhibit Labels, Adjustable",? 36.96,8,-? 27.36,Medium
IN-2012-66342,5/30/2012,SG-20470,Sheri Gordon,Bhopal,Madhya Pradesh,India,TEC-AC-10000642,Technology,Accessories,"Logitech Flash Drive, Bluetooth",? 30.51,1,? 11.88,Critical
ID-2011-65152,11/28/2011,SC-20695,Steve Chapman,Mumbai,Maharashtra,India,OFF-AR-10001922,Office Supplies,Art,"Sanford Pens, Blue",? 22.20,4,-? 14.28,High
IN-2014-76016,9/26/2014,VG-21805,Vivek Grady,Thiruvananthapuram,Kerala,India,OFF-EN-10002427,Office Supplies,Envelopes,"Ames Manila Envelope, Recycled",? 23.49,1,? 1.62,Medium
IN-2011-78263,2/16/2011,BF-11215,Benjamin Farhat,Kanpur,Uttar Pradesh,India,OFF-LA-10003396,Office Supplies,Labels,"Avery Color Coded Labels, Laser Printer Compatible",? 39.87,3,? 8.73,Medium
IN-2011-38307,12/7/2011,SE-20110,Sanjit Engle,Latur,Maharashtra,India,OFF-BI-10000305,Office Supplies,Binders,"Wilson Jones Index Tab, Durable",? 15.90,2,? 2.82,High
IN-2014-40932,9/25/2014,TG-21640,Trudy Glocke,Bhiwandi,Maharashtra,India,OFF-EN-10001975,Office Supplies,Envelopes,"Kraft Business Envelopes, Security-Tint",? 32.88,2,? 4.26,High
IN-2012-29130,6/16/2012,JR-15700,Jocasta Rupert,Kollam,Kerala,India,TEC-AC-10002324,Technology,Accessories,"Enermax Numeric Keypad, Bluetooth",? 114.66,2,? 4.56,Medium
IN-2014-54967,9/9/2014,KW-16570,Kelly Williams,Chennai,Tamil Nadu,India,FUR-FU-10000918,Furniture,Furnishings,"Deflect-O Photo Frame, Duo Pack",? 51.96,1,? 17.64,Medium
IN-2014-65488,7/17/2014,CP-12340,Christine Phan,Aurangabad,Bihar,India,OFF-BI-10002335,Office Supplies,Binders,"Avery Binder Covers, Durable",? 25.14,2,? 0.48,Medium
IN-2014-30264,8/28/2014,ON-18715,Odella Nelson,Visakhapatnam,Andhra Pradesh,India,OFF-LA-10000195,Office Supplies,Labels,"Novimex File Folder Labels, Laser Printer Compatible",? 41.25,5,? 0.30,Medium
IN-2013-11721,4/22/2013,BG-11740,Bruce Geld,Delhi,Delhi,India,OFF-BI-10001096,Office Supplies,Binders,"Ibico Binder Covers, Durable",? 30.30,2,? 10.56,Medium
ID-2013-69464,2/11/2013,MZ-17515,Mary Zewe,Mumbai,Maharashtra,India,OFF-ST-10003445,Office Supplies,Storage,"Rogers Folders, Industrial",? 15.59,1,-? 14.66,High
IN-2014-23922,4/28/2014,JK-15730,Joe Kamberova,Ranchi,Jharkhand,India,OFF-LA-10000216,Office Supplies,Labels,"Novimex Round Labels, Alphabetical",? 18.27,3,? 2.70,High
IN-2014-65992,11/18/2014,Co-12640,Corey-Lock,Bangalore,Karnataka,India,OFF-FA-10001026,Office Supplies,Fasteners,"Stockwell Paper Clips, Assorted Sizes",? 67.50,5,? 6.75,Medium
IN-2013-65075,3/23/2013,GZ-14470,Gary Zandusky,Ludhiana,Punjab,India,TEC-AC-10003734,Technology,Accessories,"Memorex Numeric Keypad, Erganomic",? 93.42,2,? 42.96,Medium
IN-2013-76667,6/4/2013,LW-16990,Lindsay Williams,Surat,Gujarat,India,OFF-LA-10000635,Office Supplies,Labels,"Harbour Creations Shipping Labels, 5000 Label Set",? 23.70,2,? 9.48,Medium
IN-2014-46616,3/22/2014,VP-21730,Victor Preis,Faridabad,Haryana,India,OFF-FA-10003596,Office Supplies,Fasteners,"Stockwell Push Pins, Bulk Pack",? 28.74,2,? 8.28,High
IN-2014-52048,10/30/2014,HG-14965,Henry Goldwyn,Karnal,Haryana,India,OFF-SU-10002362,Office Supplies,Supplies,"Acme Ruler, Serrated",? 147.51,11,? 39.60,Medium
IN-2014-54694,12/1/2014,HG-14845,Harry Greene,Rajkot,Gujarat,India,OFF-BI-10001312,Office Supplies,Binders,"Cardinal 3-Hole Punch, Clear",? 56.52,2,? 23.70,Medium
IN-2014-32665,8/6/2014,SL-20155,Sara Luxemburg,Mumbai,Maharashtra,India,OFF-BI-10000854,Office Supplies,Binders,"Acco Binder Covers, Economy",? 19.98,3,-? 14.04,High
IN-2013-61617,6/27/2013,AS-10285,Alejandro Savely,Kanpur,Uttar Pradesh,India,OFF-LA-10002364,Office Supplies,Labels,"Smead Shipping Labels, Alphabetical",? 22.86,2,? 6.60,Medium
IN-2012-48548,5/11/2012,RB-19360,Raymond Buch,Bhopal,Madhya Pradesh,India,OFF-AR-10004153,Office Supplies,Art,"Binney & Smith Highlighters, Easy-Erase",? 16.86,1,? 7.92,High
IN-2013-55604,8/5/2013,AJ-10960,Astrea Jones,Ambattur,Tamil Nadu,India,OFF-SU-10002909,Office Supplies,Supplies,"Fiskars Ruler, Easy Grip",? 64.20,4,? 5.04,Medium
IN-2013-40134,5/28/2013,SM-20905,Susan MacKendrick,Aurangabad,Bihar,India,OFF-LA-10002107,Office Supplies,Labels,"Harbour Creations Removable Labels, Laser Printer Compatible",? 61.02,6,? 19.44,Medium
IN-2011-78823,9/15/2011,ME-17725,Max Engle,Raipur,Rajasthan,India,OFF-LA-10004114,Office Supplies,Labels,"Avery File Folder Labels, Alphabetical",? 53.64,6,? 15.48,Medium
IN-2013-46252,5/1/2013,ZC-21910,Zuschuss Carroll,Tiruppur,Tamil Nadu,India,OFF-BI-10001808,Office Supplies,Binders,"Ibico Index Tab, Clear",? 44.55,5,? 1.20,Medium
ID-2014-59489,8/12/2014,MC-17845,Michael Chen,Mumbai,Maharashtra,India,FUR-CH-10003419,Furniture,Chairs,"Hon Steel Folding Chair, Black",? 39.50,1,-? 28.46,Medium
IN-2012-40148,11/23/2012,TB-21625,Trudy Brown,Korba,Chhattisgarh,India,FUR-CH-10000110,Furniture,Chairs,"Hon Bag Chairs, Red",? 45.15,1,? 19.41,Medium
IN-2011-19953,7/29/2011,SC-20725,Steven Cartwright,Hyderabad,Telangana,India,OFF-EN-10002556,Office Supplies,Envelopes,"Ames Business Envelopes, Recycled",? 17.04,1,? 7.32,Medium
IN-2014-58173,5/2/2014,JK-16120,Julie Kriz,Kakinada,Andhra Pradesh,India,OFF-BI-10002684,Office Supplies,Binders,"Avery Hole Reinforcements, Clear",? 19.35,5,? 9.15,Medium
IN-2012-40638,10/19/2012,FH-14275,Frank Hawley,Durgapur,Maharashtra,India,OFF-AR-10004424,Office Supplies,Art,"Boston Markers, Blue",? 26.37,1,? 1.29,Medium
IN-2014-48163,11/5/2014,KA-16525,Kelly Andreada,Rajkot,Gujarat,India,OFF-PA-10000776,Office Supplies,Paper,"Xerox Cards & Envelopes, Premium",? 44.97,1,? 21.12,Medium
IN-2012-53490,10/29/2012,MH-17290,Marc Harrigan,Chennai,Tamil Nadu,India,OFF-LA-10004623,Office Supplies,Labels,"Smead Removable Labels, 5000 Label Set",? 21.00,2,? 9.00,Medium
IN-2014-34128,4/15/2014,KN-16450,Kean Nguyen,Gorakhpur,Uttar Pradesh,India,OFF-BI-10002907,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Economy",? 27.99,1,? 3.90,Medium
IN-2013-58873,8/6/2013,KH-16510,Keith Herrera,Patiala,Punjab,India,FUR-FU-10002659,Furniture,Furnishings,"Eldon Clock, Black",? 56.52,1,? 19.20,Medium
IN-2014-14458,1/24/2014,GT-14755,Guy Thornton,Brahmapur,Odisha,India,OFF-FA-10003745,Office Supplies,Fasteners,"Accos Rubber Bands, Metal",? 16.80,1,? 5.37,Low
IN-2013-28297,5/24/2013,BO-11350,Bill Overfelt,Bangalore,Karnataka,India,OFF-BI-10004483,Office Supplies,Binders,"Ibico Index Tab, Clear",? 33.48,4,? 1.32,Medium
IN-2013-34471,6/17/2013,FA-14230,Frank Atkinson,Chennai,Tamil Nadu,India,FUR-CH-10001895,Furniture,Chairs,"Hon Chairmat, Adjustable",? 58.02,1,? 29.01,Medium
IN-2014-14780,10/17/2014,CR-12820,Cyra Reiten,Patna,Bihar,India,TEC-PH-10003239,Technology,Phones,"Samsung Signal Booster, with Caller ID",? 136.59,1,? 57.36,High
IN-2012-13037,7/19/2012,AH-10075,Adam Hart,Faridabad,Haryana,India,OFF-PA-10001835,Office Supplies,Paper,"SanDisk Computer Printout Paper, 8.5 x 11",? 67.86,2,? 0.00,Medium
IN-2011-24769,9/5/2011,JM-15535,Jessica Myrick,Solapur,Maharashtra,India,OFF-BI-10004369,Office Supplies,Binders,"Ibico Hole Reinforcements, Recycled",? 29.40,4,? 10.56,Medium
IN-2012-43165,1/24/2012,MM-17260,Magdelene Morse,Puducherry,Puducherry,India,OFF-EN-10002007,Office Supplies,Envelopes,"Kraft Clasp Envelope, with clear poly window",? 25.08,2,? 3.96,Medium
IN-2012-43165,1/24/2012,MM-17260,Magdelene Morse,Puducherry,Puducherry,India,OFF-AR-10001329,Office Supplies,Art,"BIC Pens, Fluorescent",? 31.08,2,? 9.00,Medium
IN-2014-34863,3/18/2014,RW-19690,Robert Waldorf,Jammu,Jammu and Kashmir,India,OFF-ST-10000268,Office Supplies,Storage,"Smead Box, Blue",? 21.54,2,? 6.00,Medium
IN-2011-48009,12/17/2011,BD-11635,Brian Derr,Jaipur,Rajasthan,India,OFF-BI-10003367,Office Supplies,Binders,"Wilson Jones Binder, Recycled",? 40.14,3,? 17.64,Medium
IN-2013-12407,3/18/2013,MS-17710,Maurice Satty,Meerut,Uttar Pradesh,India,OFF-BI-10004140,Office Supplies,Binders,"Cardinal Index Tab, Clear",? 20.16,3,? 9.00,Medium
IN-2012-32343,8/29/2012,SC-20230,Scot Coram,Bhavnagar,Gujarat,India,OFF-ST-10004015,Office Supplies,Storage,"Smead Trays, Blue",? 48.48,1,? 23.73,Medium
IN-2013-55184,6/8/2013,RH-19555,Ritsa Hightower,Akola,Maharashtra,India,OFF-BI-10004140,Office Supplies,Binders,"Cardinal Index Tab, Clear",? 33.60,5,? 15.00,Low
IN-2011-43599,6/2/2011,JG-15805,John Grady,Agra,Uttar Pradesh,India,OFF-LA-10002107,Office Supplies,Labels,"Harbour Creations Removable Labels, Laser Printer Compatible",? 30.51,3,? 9.72,Medium
IN-2012-70619,7/31/2012,GM-14455,Gary Mitchum,Hyderabad,Telangana,India,OFF-AR-10000242,Office Supplies,Art,"BIC Pencil Sharpener, Blue",? 29.01,1,? 5.22,Medium
IN-2014-45426,4/7/2014,LD-17005,Lisa DeCherney,Kukatpalli,Telangana,India,TEC-CO-10000129,Technology,Copiers,"Brother Fax and Copier, Color",? 385.86,2,? 84.84,Medium
IN-2012-31867,8/1/2012,KD-16495,Keith Dawkins,Nasik,Maharashtra,India,OFF-FA-10004659,Office Supplies,Fasteners,"Stockwell Thumb Tacks, 12 Pack",? 25.92,2,? 8.28,Medium
IN-2012-44943,9/27/2012,BE-11410,Bobby Elias,Faridabad,Haryana,India,OFF-BI-10000854,Office Supplies,Binders,"Acco Binder Covers, Economy",? 13.32,1,? 1.98,High
IN-2014-12365,9/6/2014,BG-11035,Barry Gonzalez,Thane,Maharashtra,India,OFF-EN-10001975,Office Supplies,Envelopes,"Kraft Business Envelopes, Security-Tint",? 32.88,2,? 4.26,Medium
IN-2013-71193,11/9/2013,BT-11530,Bradley Talbott,Pune,Maharashtra,India,OFF-FA-10000353,Office Supplies,Fasteners,"Accos Staples, Metal",? 33.21,3,? 0.27,Medium
IN-2014-32665,8/6/2014,SL-20155,Sara Luxemburg,Mumbai,Maharashtra,India,OFF-BI-10003367,Office Supplies,Binders,"Wilson Jones Binder, Recycled",? 13.38,2,-? 1.62,High
IN-2012-74168,10/20/2012,JM-15535,Jessica Myrick,Thane,Maharashtra,India,OFF-LA-10003435,Office Supplies,Labels,"Harbour Creations File Folder Labels, Laser Printer Compatible",? 17.46,2,? 6.06,Medium
IN-2014-75911,4/17/2014,CG-12040,Catherine Glotzbach,Ujjain,Madhya Pradesh,India,OFF-ST-10002505,Office Supplies,Storage,"Tenex Box, Wire Frame",? 31.14,2,? 10.86,Medium
IN-2014-53707,5/29/2014,DJ-13630,Doug Jacobs,Guntur,Andhra Pradesh,India,OFF-LA-10003678,Office Supplies,Labels,"Hon Round Labels, 5000 Label Set",? 35.25,5,? 0.00,Medium
IN-2014-46203,8/5/2014,GZ-14470,Gary Zandusky,Ujjain,Madhya Pradesh,India,OFF-AR-10001329,Office Supplies,Art,"BIC Pens, Fluorescent",? 15.54,1,? 4.50,Medium
IN-2011-78284,8/29/2011,KC-16255,Karen Carlisle,Gwalior,Madhya Pradesh,India,OFF-BI-10001659,Office Supplies,Binders,"Cardinal Index Tab, Clear",? 21.78,3,? 3.87,High
IN-2013-52972,12/31/2013,BD-11620,Brian DeCherney,Malegaon,Maharashtra,India,OFF-BI-10001967,Office Supplies,Binders,"Acco Binder, Recycled",? 46.53,3,? 1.80,Medium
IN-2013-49857,10/7/2013,SF-20200,Sarah Foster,Kanpur,Uttar Pradesh,India,OFF-FA-10003604,Office Supplies,Fasteners,"Stockwell Paper Clips, Assorted Sizes",? 22.68,2,? 3.12,Medium
IN-2013-15277,11/11/2013,MR-17545,Mathew Reese,Jodhpur,Rajasthan,India,OFF-LA-10003132,Office Supplies,Labels,"Hon File Folder Labels, Adjustable",? 6.54,1,? 1.83,Critical
IN-2012-79103,1/2/2012,AR-10540,Andy Reiter,Jodhpur,Rajasthan,India,OFF-AR-10002036,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Fluorescent",? 26.67,1,? 11.46,High
IN-2012-46903,6/22/2012,JG-15310,Jason Gross,Bihar Sharif,Bihar,India,OFF-SU-10004705,Office Supplies,Supplies,"Fiskars Ruler, Serrated",? 33.39,3,? 4.32,Medium
IN-2013-53763,12/27/2013,AR-10510,Andrew Roberts,Durg,Chhattisgarh,India,OFF-BI-10002386,Office Supplies,Binders,"Acco Index Tab, Clear",? 17.16,2,? 2.04,Medium
IN-2012-58817,8/26/2012,BO-11350,Bill Overfelt,Guwahati,Assam,India,OFF-EN-10004053,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, with clear poly window",? 123.72,4,? 33.36,Medium
IN-2012-55282,11/2/2012,AS-10240,Alan Shonely,Aligarh,Uttar Pradesh,India,OFF-SU-10003537,Office Supplies,Supplies,"Kleencut Scissors, Steel",? 43.38,2,? 12.12,Medium
ID-2011-58726,7/20/2011,DL-12865,Dan Lawera,Mumbai,Maharashtra,India,OFF-LA-10003848,Office Supplies,Labels,"Avery File Folder Labels, 5000 Label Set",? 23.78,5,-? 21.53,Medium
IN-2014-21241,5/27/2014,RB-19465,Rick Bensley,Bhiwandi,Maharashtra,India,OFF-EN-10002425,Office Supplies,Envelopes,"Ames Peel and Seal, Set of 50",? 18.69,1,? 0.54,Medium
IN-2011-69450,9/24/2011,GP-14740,Guy Phonely,Varanasi,Uttar Pradesh,India,FUR-FU-10003540,Furniture,Furnishings,"Deflect-O Light Bulb, Erganomic",? 70.44,4,? 25.32,Medium
IN-2014-67959,5/16/2014,SJ-20215,Sarah Jordon,Udaipur,Tripura,India,OFF-PA-10002618,Office Supplies,Paper,"Eaton Memo Slips, Multicolor",? 45.45,3,? 14.04,Medium
IN-2012-22431,3/21/2012,AS-10285,Alejandro Savely,Jammu,Jammu and Kashmir,India,OFF-LA-10003273,Office Supplies,Labels,"Harbour Creations Color Coded Labels, Adjustable",? 10.80,1,? 0.63,Medium
IN-2014-52048,10/30/2014,HG-14965,Henry Goldwyn,Karnal,Haryana,India,OFF-SU-10003559,Office Supplies,Supplies,"Kleencut Ruler, Steel",? 38.88,3,? 8.10,Medium
IN-2014-31587,10/13/2014,DF-13135,David Flashing,Shahjahanpur,Uttar Pradesh,India,OFF-LA-10002272,Office Supplies,Labels,"Smead File Folder Labels, Alphabetical",? 17.40,2,? 1.38,High
IN-2012-32882,8/17/2012,TR-21325,Toby Ritter,Kanpur,Uttar Pradesh,India,OFF-LA-10003273,Office Supplies,Labels,"Harbour Creations Color Coded Labels, Adjustable",? 21.60,2,? 1.26,Medium
IN-2013-36081,11/18/2013,RA-19885,Ruben Ausman,Aurangabad,Bihar,India,OFF-FA-10001082,Office Supplies,Fasteners,"OIC Staples, Assorted Sizes",? 26.37,3,? 0.45,Medium
IN-2012-57844,12/28/2012,CS-12490,Cindy Schnelling,Panipat,Haryana,India,OFF-ST-10003528,Office Supplies,Storage,"Fellowes Folders, Wire Frame",? 76.41,3,? 2.97,Medium
IN-2011-43109,9/27/2011,WB-21850,William Brown,Amravati,Maharashtra,India,OFF-ST-10000351,Office Supplies,Storage,"Smead Shelving, Wire Frame",? 240.00,5,? 2.40,Medium
IN-2011-36879,9/2/2011,RB-19435,Richard Bierner,Mangalore,Karnataka,India,OFF-BI-10003166,Office Supplies,Binders,"Cardinal Hole Reinforcements, Durable",? 20.52,3,? 6.75,Medium
IN-2011-59510,3/18/2011,DK-12985,Darren Koutras,Meerut,Uttar Pradesh,India,OFF-LA-10002272,Office Supplies,Labels,"Smead File Folder Labels, Alphabetical",? 17.40,2,? 1.38,Medium
IN-2011-78263,2/16/2011,BF-11215,Benjamin Farhat,Kanpur,Uttar Pradesh,India,FUR-BO-10004230,Furniture,Bookcases,"Bush Corner Shelving, Metal",? 123.45,1,? 50.61,Medium
IN-2014-27954,5/12/2014,YS-21880,Yana Sorensen,Hyderabad,Telangana,India,OFF-ST-10001214,Office Supplies,Storage,"Smead Box, Industrial",? 22.50,2,? 10.98,Low
ID-2011-29389,9/27/2011,AG-10900,Arthur Gainer,Mumbai,Maharashtra,India,OFF-PA-10000944,Office Supplies,Paper,"Enermax Computer Printout Paper, 8.5 x 11",? 16.31,1,-? 8.81,Medium
IN-2013-19400,8/29/2013,DP-13390,Dennis Pardue,Kanpur,Uttar Pradesh,India,OFF-BI-10003475,Office Supplies,Binders,"Wilson Jones Index Tab, Recycled",? 20.43,3,? 9.36,Medium
IN-2013-32945,12/26/2013,PW-19030,Pauline Webber,Shimoga,Karnataka,India,OFF-PA-10000116,Office Supplies,Paper,"Xerox Parchment Paper, Premium",? 13.26,1,? 2.76,Medium
IN-2013-64452,7/8/2013,KH-16330,Katharine Harms,Darbhanga,Bihar,India,OFF-BI-10000305,Office Supplies,Binders,"Wilson Jones Index Tab, Durable",? 23.85,3,? 4.23,Medium
IN-2012-37957,3/10/2012,Dl-13600,Dorris liebe,Delhi,Delhi,India,OFF-FA-10000248,Office Supplies,Fasteners,"Stockwell Rubber Bands, Assorted Sizes",? 55.92,4,? 27.96,Medium
IN-2013-53819,11/25/2013,TB-21595,Troy Blackwell,Patna,Bihar,India,OFF-AR-10004148,Office Supplies,Art,"Sanford Pens, Easy-Erase",? 22.74,2,? 4.32,High
IN-2012-36410,12/31/2012,HR-14770,Hallie Redmond,Chandigarh,Chandigarh,India,OFF-FA-10001246,Office Supplies,Fasteners,"OIC Staples, Metal",? 22.92,2,? 10.98,Medium
IN-2012-10209,7/5/2012,MF-18250,Monica Federle,Allahabad,Uttar Pradesh,India,OFF-SU-10000932,Office Supplies,Supplies,"Elite Shears, Steel",? 46.41,1,? 1.83,Medium
IN-2014-63766,11/22/2014,MK-18160,Mike Kennedy,Mangalore,Karnataka,India,OFF-LA-10004745,Office Supplies,Labels,"Harbour Creations Shipping Labels, Adjustable",? 18.72,2,? 9.12,Medium
IN-2013-50753,6/18/2013,TS-21430,Tom Stivers,Vijayawada,Andhra Pradesh,India,OFF-LA-10000195,Office Supplies,Labels,"Novimex File Folder Labels, Laser Printer Compatible",? 33.00,4,? 0.24,Medium
IN-2012-35143,1/23/2012,RO-19780,Rose O'Brian,Kollam,Kerala,India,OFF-BI-10001096,Office Supplies,Binders,"Ibico Binder Covers, Durable",? 30.30,2,? 10.56,Medium
IN-2011-14941,12/22/2011,DA-13450,Dianna Arnett,Guwahati,Assam,India,FUR-FU-10002972,Furniture,Furnishings,"Advantus Light Bulb, Duo Pack",? 40.26,2,? 4.02,Medium
IN-2014-23236,10/3/2014,EH-14005,Erica Hernandez,Kozhikode,Kerala,India,OFF-LA-10002851,Office Supplies,Labels,"Hon Legal Exhibit Labels, 5000 Label Set",? 22.50,2,? 9.00,Medium
IN-2014-43872,1/29/2014,SR-20740,Steven Roelle,Lucknow,Uttar Pradesh,India,FUR-FU-10000556,Furniture,Furnishings,"Tenex Light Bulb, Durable",? 15.96,1,? 2.37,High
IN-2014-45188,10/17/2014,DR-12940,Daniel Raglin,Hubli,Karnataka,India,OFF-PA-10004648,Office Supplies,Paper,"Xerox Message Books, Recycled",? 40.56,2,? 2.82,High
IN-2011-39392,3/30/2011,GT-14755,Guy Thornton,Ajmer,Rajasthan,India,OFF-BI-10004369,Office Supplies,Binders,"Ibico Hole Reinforcements, Recycled",? 22.05,3,? 7.92,Medium
